title,price,desc,images
Christmas holiday decor colorful bright bold ornaments fabric pillow cover pink blue green yellow entryway winter decor girls room boho,26.00,"Fun and colorful, bold and bright holiday designed pillow cover available in multiple sizes!  The printed fabric is a light cotton twill cotton. * Choose same fabric both sides or front only with a pink reverse fabric in the drop down menu. the front only options are first in the drop down menu, followed by the same fabric front and back (samesides)*size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)*design placement will vary* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings. *hand wash cold, dry flat*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/e49aab/4277740038/il_794xN.4277740038_1o9s.jpg', 'https://i.etsystatic.com/6035838/r/il/f5f166/4325140361/il_794xN.4325140361_b7bw.jpg']"
Christmas pine tree fabric pillow cover light dark green white entryway brushstroke watercolor winter decor lodge cabin boho,26.00,"Brushstroke watercolor look pine trees pillow cover available in multiple sizes!  The printed fabric is a light cotton twill cotton. * Choose same fabric both sides or front only floral with a white reverse fabric in the drop down menu. the front only options are first in the drop down menu, followed by the same fabric front and back (samesides)*size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)*design placement will vary* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings. *hand wash cold, dry flat*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/d426ca/4292159684/il_794xN.4292159684_8435.jpg', 'https://i.etsystatic.com/6035838/r/il/5de508/4325139153/il_794xN.4325139153_46pq.jpg']"
Designer modern woven wool blend check plaid pillow cover grey charcoal black  textured farmhouse artisan available in multiple sizes,40.00,"Modern plaid windowpane pillow cover to go with many decor styles. Colors are light grey, charcoal gray almost black and a very subtle blue * Available in front only (natural reverse fabric)and same fabric front and back. Choose from front only or samesides in the drop down menu. *size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings.  Custom sizes can most likely be accommodated...just ask!*spot clean*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/53c342/4322009543/il_794xN.4322009543_52fa.jpg', 'https://i.etsystatic.com/6035838/r/il/03a9f6/4321919643/il_794xN.4321919643_fss0.jpg', 'https://i.etsystatic.com/6035838/r/il/8081db/4321919511/il_794xN.4321919511_coem.jpg', 'https://i.etsystatic.com/6035838/r/il/4a01a8/4274519292/il_794xN.4274519292_liha.jpg', 'https://i.etsystatic.com/6035838/r/il/1e0e41/4274519664/il_794xN.4274519664_lh1k.jpg', 'https://i.etsystatic.com/6035838/r/il/0e71e5/4322009747/il_794xN.4322009747_i1st.jpg', 'https://i.etsystatic.com/6035838/r/il/6a82c1/4297278183/il_794xN.4297278183_55ap.jpg', 'https://i.etsystatic.com/6035838/r/il/4ad0a9/4274519794/il_794xN.4274519794_7dj3.jpg', 'https://i.etsystatic.com/6035838/r/il/9c616d/3202948947/il_794xN.3202948947_ri5z.jpg', 'https://i.etsystatic.com/6035838/r/il/47cde8/4322009339/il_794xN.4322009339_tmfx.jpg']"
High end boho textured natural flecked charcoal gray solid pillow cover cozy textural multiple sizes lodge cabin Scandinavian Christmas,40.00,"Light natural rippled pillow cover available in multiple sizes!  Soft and cozy and will add warmth and texture to any space. As described by the fabric site…“Texture is the name of the game with this flax toned multipurpose upholstery fabric. A slubby, woven ground cloth, accented with flecks of deep charcoal, takes on intriguing dimension that resembles rippled sand on a shoreline. Layer it into your space for an undeniable hit of earthy texture and interest.”* Available in front only (natural reverse fabric)and same fabric front and back. Choose from front only or samesides in the drop down menu.Zipper closure, serged seams for durability and a professional finish. *size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings.  Custom sizes can most likely be accommodated...just ask!*spot clean*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/5bdc30/4321949877/il_794xN.4321949877_hzl7.jpg', 'https://i.etsystatic.com/6035838/r/il/f373e8/4274549576/il_794xN.4274549576_rkv0.jpg', 'https://i.etsystatic.com/6035838/r/il/c9218f/4274549322/il_794xN.4274549322_nlrl.jpg', 'https://i.etsystatic.com/6035838/r/il/d2b245/4321949995/il_794xN.4321949995_7e2o.jpg', 'https://i.etsystatic.com/6035838/r/il/232693/4249724404/il_794xN.4249724404_5y8s.jpg', 'https://i.etsystatic.com/6035838/r/il/362876/4249724654/il_794xN.4249724654_6qui.jpg', 'https://i.etsystatic.com/6035838/r/il/71bad4/4249717682/il_794xN.4249717682_20kw.jpg', 'https://i.etsystatic.com/6035838/r/il/bb0b7a/4297356469/il_794xN.4297356469_d1bd.jpg', 'https://i.etsystatic.com/6035838/r/il/a8c103/4297356433/il_794xN.4297356433_n28s.jpg', 'https://i.etsystatic.com/6035838/r/il/d586d2/4297356457/il_794xN.4297356457_wbyw.jpg']"
Designer modern woven check windowpane pillow cover light brown camel cream textured farmhouse artisan available in multiple sizes,40.00,"Modern plaid windowpane pillow cover to go with many decor styles. * Available in front only (natural reverse fabric)and same fabric front and back. Choose from front only or samesides in the drop down menu. *size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings.  Custom sizes can most likely be accommodated...just ask!*spot clean*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/308f37/4321919159/il_794xN.4321919159_n3t7.jpg', 'https://i.etsystatic.com/6035838/r/il/8081db/4321919511/il_794xN.4321919511_coem.jpg', 'https://i.etsystatic.com/6035838/r/il/4a01a8/4274519292/il_794xN.4274519292_liha.jpg', 'https://i.etsystatic.com/6035838/r/il/03a9f6/4321919643/il_794xN.4321919643_fss0.jpg', 'https://i.etsystatic.com/6035838/r/il/1e0e41/4274519664/il_794xN.4274519664_lh1k.jpg', 'https://i.etsystatic.com/6035838/r/il/6a82c1/4297278183/il_794xN.4297278183_55ap.jpg', 'https://i.etsystatic.com/6035838/r/il/4ad0a9/4274519794/il_794xN.4274519794_7dj3.jpg', 'https://i.etsystatic.com/6035838/r/il/d60987/3349360174/il_794xN.3349360174_6qed.jpg', 'https://i.etsystatic.com/6035838/r/il/ecc3bc/3113810086/il_794xN.3113810086_7soi.jpg', 'https://i.etsystatic.com/6035838/r/il/9c616d/3202948947/il_794xN.3202948947_ri5z.jpg']"
Designer insideout outdoor boho modern abstract black flax beige pillow cover available in multiple sizes artisanal Scandinavian,78.00,"Insideout high performance fabric pillow cover available in multiple sizes! *Colors are black, tan and sand * Same fabric front and back. Zipper closure. Seams serged for durability and a professional finish. *size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings.  Custom sizes can most likely be accommodated...just ask!*spot clean*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/2b6ad0/4321886731/il_794xN.4321886731_a25l.jpg', 'https://i.etsystatic.com/6035838/r/il/39ff3f/4274487128/il_794xN.4274487128_9415.jpg', 'https://i.etsystatic.com/6035838/r/il/83fdb6/4274484302/il_794xN.4274484302_i6h7.jpg', 'https://i.etsystatic.com/6035838/r/il/20d3a9/4321888517/il_794xN.4321888517_5e2e.jpg', 'https://i.etsystatic.com/6035838/r/il/12165a/4274491084/il_794xN.4274491084_do5o.jpg', 'https://i.etsystatic.com/6035838/r/il/c7b762/4274491860/il_794xN.4274491860_n7yr.jpg', 'https://i.etsystatic.com/6035838/r/il/9f9ad0/4321893795/il_794xN.4321893795_8ge7.jpg', 'https://i.etsystatic.com/6035838/r/il/43e047/3933169885/il_794xN.3933169885_dnlg.jpg', 'https://i.etsystatic.com/6035838/r/il/176b4c/3885678854/il_794xN.3885678854_n3k4.jpg', 'https://i.etsystatic.com/6035838/r/il/05bda4/3885680320/il_794xN.3885680320_swvb.jpg']"
Designer insideout boho modern abstract black flax beige pillow cover available in multiple sizes artisanal Scandinavian textural,50.00,"Insideout high performance fabric pillow cover available in multiple sizes! *Colors are black, tan and sand * Available in front only (reverse fabric will be a solid natural linen home decor fabric)and same fabric front and back. Choose from front only or samesides in the drop down menu.  For outdoor use, please choose the double sided option *size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings.  Custom sizes can most likely be accommodated...just ask!*spot clean*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/2b6ad0/4321886731/il_794xN.4321886731_a25l.jpg', 'https://i.etsystatic.com/6035838/r/il/39ff3f/4274487128/il_794xN.4274487128_9415.jpg', 'https://i.etsystatic.com/6035838/r/il/83fdb6/4274484302/il_794xN.4274484302_i6h7.jpg', 'https://i.etsystatic.com/6035838/r/il/20d3a9/4321888517/il_794xN.4321888517_5e2e.jpg', 'https://i.etsystatic.com/6035838/r/il/12165a/4274491084/il_794xN.4274491084_do5o.jpg', 'https://i.etsystatic.com/6035838/r/il/c7b762/4274491860/il_794xN.4274491860_n7yr.jpg', 'https://i.etsystatic.com/6035838/r/il/9f9ad0/4321893795/il_794xN.4321893795_8ge7.jpg', 'https://i.etsystatic.com/6035838/r/il/43e047/3933169885/il_794xN.3933169885_dnlg.jpg', 'https://i.etsystatic.com/6035838/r/il/176b4c/3885678854/il_794xN.3885678854_n3k4.jpg', 'https://i.etsystatic.com/6035838/r/il/05bda4/3885680320/il_794xN.3885680320_swvb.jpg']"
Authentic boho floral Indian hand block stamped linen print pillow cover pink off white natural available in multiple sizes Scandinavian,40.00,"Beautifully handcrafted authentic Indian block print pillow cover. Each order will be unique and one of a kind. *There will be some variation and sometimes subtle flaws which adds to its uniqueness and charm. * Available in front only (natural reverse fabric)and same fabric front and back. Choose from front only or samesides in the drop down menu.Zipper closure, serged seams for durability. *size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings.  Custom sizes can most likely be accommodated...just ask!*spot clean*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/762086/4268146572/il_794xN.4268146572_cl7t.jpg', 'https://i.etsystatic.com/6035838/r/il/68230d/4315543939/il_794xN.4315543939_7nhr.jpg', 'https://i.etsystatic.com/6035838/r/il/594698/4235198639/il_794xN.4235198639_t4p7.jpg', 'https://i.etsystatic.com/6035838/r/il/35a135/4187537554/il_794xN.4187537554_amxa.jpg', 'https://i.etsystatic.com/6035838/r/il/b0cf86/4240465533/il_794xN.4240465533_3aly.jpg', 'https://i.etsystatic.com/6035838/r/il/4691d0/4235190941/il_794xN.4235190941_b1t9.jpg', 'https://i.etsystatic.com/6035838/r/il/30b5ea/4235198809/il_794xN.4235198809_amw5.jpg', 'https://i.etsystatic.com/6035838/r/il/2571d4/4235175785/il_794xN.4235175785_de7p.jpg', 'https://i.etsystatic.com/6035838/r/il/2bde3a/3446458148/il_794xN.3446458148_9g0q.jpg', 'https://i.etsystatic.com/6035838/r/il/f43fe1/4187537682/il_794xN.4187537682_9qe7.jpg']"
Indian boho block print mustard yellow floral hand stamped woven pillow cover euro sham nursery extra long lumbar euro Christmas,30.00,"Indian hand stamped block print pillow coverLight cotton fabric fabric both sides or front only with a solid natural reverse fabric Zipper closureSerged seams for durability This listing is designed for insert size so order according to the size insert you want to cover.  made about 2” smaller than the insert for a nice snug fitCover only, insert not included If you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.Covers featured in pictures 2-8 are only complimentary covers available through my shop in separate listings.  This listing is for the first photo only.Cover only, insert not included  Spot clean or Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/0e9907/4315533957/il_794xN.4315533957_quvn.jpg', 'https://i.etsystatic.com/6035838/r/il/a4ab13/4268137164/il_794xN.4268137164_hvlk.jpg', 'https://i.etsystatic.com/6035838/r/il/7285c8/4268136930/il_794xN.4268136930_29dm.jpg', 'https://i.etsystatic.com/6035838/r/il/b4e7f2/4315534759/il_794xN.4315534759_ec7s.jpg', 'https://i.etsystatic.com/6035838/r/il/fd96b6/4268137760/il_794xN.4268137760_1zs2.jpg', 'https://i.etsystatic.com/6035838/r/il/ad73aa/4268109078/il_794xN.4268109078_85wv.jpg', 'https://i.etsystatic.com/6035838/r/il/ccf357/4315506381/il_794xN.4315506381_1qit.jpg', 'https://i.etsystatic.com/6035838/r/il/c9018d/4051163195/il_794xN.4051163195_ihzn.jpg', 'https://i.etsystatic.com/6035838/r/il/4dda4d/4051163401/il_794xN.4051163401_47lz.jpg', 'https://i.etsystatic.com/6035838/r/il/44c9d5/3825595344/il_794xN.3825595344_b4rz.jpg']"
Indian boho block print mustard yellow floral hand stamped woven pillow cover euro sham nursery extra long lumbar euro Christmas,30.00,"Indian hand stamped block print pillow coverLight cotton fabric fabric both sides or front only with a solid natural reverse fabric Zipper closureSerged seams for durability This listing is designed for insert size so order according to the size insert you want to cover.  made about 2” smaller than the insert for a nice snug fitCover only, insert not included If you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.Covers featured in pictures 2-8 are only complimentary covers available through my shop in separate listings.  This listing is for the first photo only.Cover only, insert not included  Spot clean or Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/ad73aa/4268109078/il_794xN.4268109078_85wv.jpg', 'https://i.etsystatic.com/6035838/r/il/1829fb/4268109490/il_794xN.4268109490_93bp.jpg', 'https://i.etsystatic.com/6035838/r/il/951c40/4315505475/il_794xN.4315505475_49sw.jpg', 'https://i.etsystatic.com/6035838/r/il/ccf357/4315506381/il_794xN.4315506381_1qit.jpg', 'https://i.etsystatic.com/6035838/r/il/c9018d/4051163195/il_794xN.4051163195_ihzn.jpg', 'https://i.etsystatic.com/6035838/r/il/1ffd22/4268109590/il_794xN.4268109590_3q0s.jpg', 'https://i.etsystatic.com/6035838/r/il/642da8/4051163523/il_794xN.4051163523_q304.jpg', 'https://i.etsystatic.com/6035838/r/il/4dda4d/4051163401/il_794xN.4051163401_47lz.jpg', 'https://i.etsystatic.com/6035838/r/il/7ce22c/4051163607/il_794xN.4051163607_ifc9.jpg', 'https://i.etsystatic.com/6035838/r/il/44c9d5/3825595344/il_794xN.3825595344_b4rz.jpg']"
Ballarddesigns cotton linen tartan classic plaid pillow cover navy blue green red yellowavailable in many sizes lodge cabin Christmas,40.00,"Classically designed plaid fabric pillow cover available in multiple sizes!* Available in front only (navy blue reverse fabric)and same fabric front and back. Choose from front only or samesides in the drop down menu. *design placement will vary *size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings.  Custom sizes can most likely be accommodated...just ask!*spot clean*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/4a1df3/4308378821/il_794xN.4308378821_3hxc.jpg', 'https://i.etsystatic.com/6035838/r/il/ee15c1/4260982546/il_794xN.4260982546_7grk.jpg', 'https://i.etsystatic.com/6035838/r/il/7a3bff/3446450902/il_794xN.3446450902_24rg.jpg', 'https://i.etsystatic.com/6035838/r/il/57111d/4260982316/il_794xN.4260982316_3qa9.jpg', 'https://i.etsystatic.com/6035838/r/il/509d30/4308378871/il_794xN.4308378871_7hef.jpg', 'https://i.etsystatic.com/6035838/r/il/3ba91b/4308378939/il_794xN.4308378939_4zip.jpg', 'https://i.etsystatic.com/6035838/r/il/1f71b8/2187161525/il_794xN.2187161525_2r0a.jpg', 'https://i.etsystatic.com/6035838/r/il/da85e0/3494100073/il_794xN.3494100073_c1fr.jpg', 'https://i.etsystatic.com/6035838/r/il/86b3f7/3446434064/il_794xN.3446434064_cc7h.jpg', 'https://i.etsystatic.com/6035838/r/il/ecc3bc/3113810086/il_794xN.3113810086_7soi.jpg']"
Ballard design boho flax woven striped pillow cover beige natural off white  textural multiple sizes lodge cabin Scandinavian Christmas,40.00,"Neutral and warm boho styled striped woven pillow cover available in multiple sizes!  As shared by Ballarddesigns… “The intricate stripes and squares remind us of classic Swedish textiles. Our pretty Seton Flax Fabric by the yard is woven of thick, supple cotton-poly blend in a global geometric rich in high/low texture and designer punch.”* Available in front only (natural reverse fabric)and same fabric front and back. Choose from front only or samesides in the drop down menu.Zipper closure, serged seams for durability. *size options are the actual cover measurements. I recommend choosing a cover two inches smaller than your insert size. (some lumbar covers are only made an inch smaller)* inserts are not included, cover only. the listing is for the cover featured in the first photo. the other covers featured are available in separate listings.  Custom sizes can most likely be accommodated...just ask!*spot clean*free samples available most of the time upon request. *returns accepted if the package is postmarked within seven days of delivery along with notification before the return.","['https://i.etsystatic.com/6035838/r/il/c859ed/4260969972/il_794xN.4260969972_3gts.jpg', 'https://i.etsystatic.com/6035838/r/il/b55990/4260969902/il_794xN.4260969902_fgbk.jpg', 'https://i.etsystatic.com/6035838/r/il/bb0b7a/4297356469/il_794xN.4297356469_d1bd.jpg', 'https://i.etsystatic.com/6035838/r/il/71bad4/4249717682/il_794xN.4249717682_20kw.jpg', 'https://i.etsystatic.com/6035838/r/il/232693/4249724404/il_794xN.4249724404_5y8s.jpg', 'https://i.etsystatic.com/6035838/r/il/d586d2/4297356457/il_794xN.4297356457_wbyw.jpg', 'https://i.etsystatic.com/6035838/r/il/362876/4249724654/il_794xN.4249724654_6qui.jpg', 'https://i.etsystatic.com/6035838/r/il/a8c103/4297356433/il_794xN.4297356433_n28s.jpg', 'https://i.etsystatic.com/6035838/r/il/b83e84/4297357085/il_794xN.4297357085_lnpj.jpg', 'https://i.etsystatic.com/6035838/r/il/14e628/4249719322/il_794xN.4249719322_6vjx.jpg']"
